,id,uri,name,popularity,genres
3188,3eFo5fMv53RYZBYlvT5Z6a,https://open.spotify.com/artist/3eFo5fMv53RYZBYlvT5Z6a,Chris Botti,61,"jazz-trumpet,smooth-jazz,vocal-jazz"
3189,3RwQ26hR2tJtA8F9p2n7jG,https://open.spotify.com/artist/3RwQ26hR2tJtA8F9p2n7jG,The Temptations,72,"brill-building-pop,classic-soul,funk,memphis-soul,motown,soul"
3190,4kwCLM6VuDfkyWAyn9xFlq,https://open.spotify.com/artist/4kwCLM6VuDfkyWAyn9xFlq,The Springfields,31,c86
3191,30I99Rrr7vPR38I9Wx8oQ9,https://open.spotify.com/artist/30I99Rrr7vPR38I9Wx8oQ9,May Raya,38,acoustic-chill
3192,0SCbttzoZTnLFebDYmAWCm,https://open.spotify.com/artist/0SCbttzoZTnLFebDYmAWCm,Glee Cast,79,"glee-club,hollywood,post-teen-pop"
3193,2boacFGRX1WIo7NFS8B0F2,https://open.spotify.com/artist/2boacFGRX1WIo7NFS8B0F2,Gazapizm,65,"turkish-hip-hop,turkish-trap-pop"
3194,0zFqzhn7ItFBaqtGz4JzFs,https://open.spotify.com/artist/0zFqzhn7ItFBaqtGz4JzFs,The Cash Flow,0,
3195,7zOD9fgWHLFVA6rvqMhdaz,https://open.spotify.com/artist/7zOD9fgWHLFVA6rvqMhdaz,Boykot,24,
3196,5BrWtY9ZdFHJYl4RGiMQ3j,https://open.spotify.com/artist/5BrWtY9ZdFHJYl4RGiMQ3j,Zeze,21,musica-cabo-verdiana
3197,2wswrLV1o19frClh3pHxws,https://open.spotify.com/artist/2wswrLV1o19frClh3pHxws,Bilal Hancı,52,"karadeniz-pop,turkish-trap-pop"
3198,7HV2RI2qNug4EcQqLbCAKS,https://open.spotify.com/artist/7HV2RI2qNug4EcQqLbCAKS,Keala Settle,70,"broadway,hollywood,show-tunes"
3199,63nv0hWWDob56Rk8GlNpN8,https://open.spotify.com/artist/63nv0hWWDob56Rk8GlNpN8,The Greatest Showman Ensemble,70,movie-tunes
3200,6U1dBXJhC8gXFjamvFTmHg,https://open.spotify.com/artist/6U1dBXJhC8gXFjamvFTmHg,Zac Efron,73,"hollywood,post-teen-pop,show-tunes"
3201,6sCbFbEjbYepqswM1vWjjs,https://open.spotify.com/artist/6sCbFbEjbYepqswM1vWjjs,Zendaya,72,"dance-pop,pop,post-teen-pop,social-media-pop"
3202,5F1aoppMtU3OMiltO8ymJ2,https://open.spotify.com/artist/5F1aoppMtU3OMiltO8ymJ2,Hugh Jackman,72,"hollywood,show-tunes"
3203,0LyOADBjj28cbvJWTXUEGA,https://open.spotify.com/artist/0LyOADBjj28cbvJWTXUEGA,Loren Allred,63,"deep-talent-show,hollywood,movie-tunes"
3204,6i392l38cR3uBPF0DbNs7S,https://open.spotify.com/artist/6i392l38cR3uBPF0DbNs7S,Quality Control,70,"hip-hop,melodic-rap,pop-rap,rap,southern-hip-hop,trap"
3205,4QQgXkCYTt3BlENzhyNETg,https://open.spotify.com/artist/4QQgXkCYTt3BlENzhyNETg,"Earth, Wind & Fire",78,"disco,funk,jazz-funk,motown,quiet-storm,soul"
3206,1G9G7WwrXka3Z1r7aIDjI7,https://open.spotify.com/artist/1G9G7WwrXka3Z1r7aIDjI7,Outkast,78,"atl-hip-hop,dirty-south-rap,hip-hop,old-school-atlanta-hip-hop,rap,southern-hip-hop"
3207,6vytZ677lz4LzCrUDcDokM,https://open.spotify.com/artist/6vytZ677lz4LzCrUDcDokM,Blu Cantrell,58,"hip-pop,r-b,urban-contemporary"
3208,1LZEQNv7sE11VDY3SdxQeN,https://open.spotify.com/artist/1LZEQNv7sE11VDY3SdxQeN,Bee Gees,81,"disco,mellow-gold,soft-rock"
3209,08rMCq2ek1YjdDBsCPVH2s,https://open.spotify.com/artist/08rMCq2ek1YjdDBsCPVH2s,Amerie,58,"contemporary-r-b,dance-pop,hip-hop,hip-pop,neo-soul,r-b,urban-contemporary"
3210,6rRfU5PFMng3MXEU7xMwUW,https://open.spotify.com/artist/6rRfU5PFMng3MXEU7xMwUW,Chrome,56,
3211,4QTVePrFu1xuGM9K0kNXkk,https://open.spotify.com/artist/4QTVePrFu1xuGM9K0kNXkk,Dexys Midnight Runners,64,"new-romantic,new-wave,new-wave-pop"
3212,4C29ETLBPmYKYwtJUepbJz,https://open.spotify.com/artist/4C29ETLBPmYKYwtJUepbJz,Seven Kayne,67,"argentine-hip-hop,trap-argentino,trap-latino,trap-triste"
3213,2NbYIb2nZ2Z8YORBCbugPq,https://open.spotify.com/artist/2NbYIb2nZ2Z8YORBCbugPq,Alex Christensen,51,german-pop
3214,6cM5S5JAR9qY9GdYyLAuUY,https://open.spotify.com/artist/6cM5S5JAR9qY9GdYyLAuUY,The Berlin Orchestra,50,
3215,6C1X5Uh3DPIkC2gaVq00BL,https://open.spotify.com/artist/6C1X5Uh3DPIkC2gaVq00BL,Jala Brat,65,"balkan-hip-hop,turbo-folk"
3216,3ekwV8Mt8DgZvmuK2futxG,https://open.spotify.com/artist/3ekwV8Mt8DgZvmuK2futxG,Buba Corelli,62,turbo-folk
3217,7LnaAXbDVIL75IVPnndf7w,https://open.spotify.com/artist/7LnaAXbDVIL75IVPnndf7w,Jamie Foxx,71,"contemporary-r-b,hip-hop,hip-pop,neo-soul,pop-rap,r-b,southern-hip-hop,urban-contemporary"
3218,1wiBLzTI7z9RUwEpNPdFT6,https://open.spotify.com/artist/1wiBLzTI7z9RUwEpNPdFT6,Mase,69,"gangster-rap,hardcore-hip-hop,harlem-hip-hop,hip-hop,hip-pop,pop-rap,rap,southern-hip-hop,urban-contemporary"
3219,59wfkuBoNyhDMQGCljbUbA,https://open.spotify.com/artist/59wfkuBoNyhDMQGCljbUbA,Diddy,76,"dance-pop,east-coast-hip-hop,hip-hop,hip-pop,pop-rap,rap"
3220,7r8RF1tN2A4CiGEplkp1oP,https://open.spotify.com/artist/7r8RF1tN2A4CiGEplkp1oP,Ginuwine,69,"contemporary-r-b,dance-pop,hip-hop,hip-pop,neo-soul,r-b,urban-contemporary"
3221,0lYzZ91QzokaPrRK1vq6tW,https://open.spotify.com/artist/0lYzZ91QzokaPrRK1vq6tW,Nicole Millar,50,"australian-pop,gauze-pop"
3222,0TImkz4nPqjegtVSMZnMRq,https://open.spotify.com/artist/0TImkz4nPqjegtVSMZnMRq,TLC,71,"atl-hip-hop,contemporary-r-b,dance-pop,girl-group,hip-hop,hip-pop,pop,r-b,urban-contemporary"
3223,0NKDgy9j66h3DLnN8qu1bB,https://open.spotify.com/artist/0NKDgy9j66h3DLnN8qu1bB,Eurythmics,72,"art-rock,dance-rock,europop,mellow-gold,new-romantic,new-wave,new-wave-pop,rock,soft-rock,sophisti-pop,synthpop"
3224,7gcCQIlkkfbul5Mt0jBQkg,https://open.spotify.com/artist/7gcCQIlkkfbul5Mt0jBQkg,Dave Stewart,72,"new-wave-pop,rock-keyboard"
3225,2kreKea2n96dXjcyAU9j5N,https://open.spotify.com/artist/2kreKea2n96dXjcyAU9j5N,The Pointer Sisters,68,"dance-pop,disco,girl-group,hi-nrg,mellow-gold,motown,new-wave-pop,quiet-storm,soft-rock"
3226,0PFtn5NtBbbUNbU9EAmIWF,https://open.spotify.com/artist/0PFtn5NtBbbUNbU9EAmIWF,TOTO,76,"album-rock,classic-rock,mellow-gold,rock,soft-rock,yacht-rock"
3227,0BmLNz4nSLfoWYW1cYsElL,https://open.spotify.com/artist/0BmLNz4nSLfoWYW1cYsElL,Alexandra Stan,65,"dance-pop,electropop,romanian-pop"
3228,67wCYxOq4A1ohAs7jWYaOJ,https://open.spotify.com/artist/67wCYxOq4A1ohAs7jWYaOJ,Rik Rok,65,reggae-fusion
3229,3RGLhK1IP9jnYFH4BRFJBS,https://open.spotify.com/artist/3RGLhK1IP9jnYFH4BRFJBS,The Clash,73,"classic-rock,permanent-wave,punk,rock"
3230,7lXp4ROmwdbOD7Q3P8sHLE,https://open.spotify.com/artist/7lXp4ROmwdbOD7Q3P8sHLE,Ingo ohne Flamingo,49,partyschlager
3231,3PP4drc6wQuyKstnJfXpu1,https://open.spotify.com/artist/3PP4drc6wQuyKstnJfXpu1,JAZN,49,german-hip-hop
3232,2MeAH9htWZxGF0xYU50bWM,https://open.spotify.com/artist/2MeAH9htWZxGF0xYU50bWM,Stanley Most,0,
3233,32ejcIBfk6cbs473H0LlBE,https://open.spotify.com/artist/32ejcIBfk6cbs473H0LlBE,Rune RK,47,"dakke-dak,danish-electronic"
3234,7KMQ7re2yrHrzadGOEUwh0,https://open.spotify.com/artist/7KMQ7re2yrHrzadGOEUwh0,Captain MacKay,19,
3235,5tqMW5dSAlvh0GvgD3XfDy,https://open.spotify.com/artist/5tqMW5dSAlvh0GvgD3XfDy,Outlandish,51,danish-pop
3236,1BQaZSq1KsLOZGzjG5QxRC,https://open.spotify.com/artist/1BQaZSq1KsLOZGzjG5QxRC,Enur,53,reggae-fusion
3237,73O5T44Ui5WqxtW6S5JENA,https://open.spotify.com/artist/73O5T44Ui5WqxtW6S5JENA,Natasja,57,"classic-danish-pop,danish-hip-hop,danish-pop"
3238,1WD5Hdopwbbx8OdDR6jRZI,https://open.spotify.com/artist/1WD5Hdopwbbx8OdDR6jRZI,Jon,41,scandipop
3239,4YNxH9hXMuqlvG7rLTtLa1,https://open.spotify.com/artist/4YNxH9hXMuqlvG7rLTtLa1,Badpojken,43,
3240,1ZRgSgUcrIJQOzhiDNrUVL,https://open.spotify.com/artist/1ZRgSgUcrIJQOzhiDNrUVL,Frida Green,45,eurovision
3241,37DdwREpvvQHmGLFEZ4h0Q,https://open.spotify.com/artist/37DdwREpvvQHmGLFEZ4h0Q,Basshunter,64,"bubblegum-dance,dance-pop,eurodance,europop"
3242,5INLtlLxYwpCSeUTaYx4Un,https://open.spotify.com/artist/5INLtlLxYwpCSeUTaYx4Un,Chriz,31,danish-electronic
3243,7Jas1zNbsA6HPUn1FUrY3a,https://open.spotify.com/artist/7Jas1zNbsA6HPUn1FUrY3a,Heino,29,dansk-comedy
3244,4ME85YvMUi1hdqhbind7gy,https://open.spotify.com/artist/4ME85YvMUi1hdqhbind7gy,Guru Josh Project,61,acid-house
3245,25sJFKMqDENdsTF7zRXoif,https://open.spotify.com/artist/25sJFKMqDENdsTF7zRXoif,Klaas,72,"edm,german-dance,pop-dance,pop-house,tropical-house"
3246,0Suv0tRrNrUlRzAy8aXjma,https://open.spotify.com/artist/0Suv0tRrNrUlRzAy8aXjma,Haddaway,66,"bubblegum-dance,eurodance,europop,hip-house"
3247,4r6k6rxMYR5sD9U2KApX9i,https://open.spotify.com/artist/4r6k6rxMYR5sD9U2KApX9i,Tham Sway,19,
3248,6XwwFnewNgWp81MYMK8zLq,https://open.spotify.com/artist/6XwwFnewNgWp81MYMK8zLq,Edward Maya,65,"romanian-house,romanian-pop"
3249,34dZRjYum6vVBGslgYaBtB,https://open.spotify.com/artist/34dZRjYum6vVBGslgYaBtB,Vika Jigulina,62,moldovan-pop
3250,5XTxV2ifoYkmNb13Gb6cKz,https://open.spotify.com/artist/5XTxV2ifoYkmNb13Gb6cKz,Sash!,61,"bubblegum-dance,eurodance,europop,german-techno,hip-house"
3251,04Ze9i5w3NXno5DdMNpJZC,https://open.spotify.com/artist/04Ze9i5w3NXno5DdMNpJZC,Olly James,51,"big-room,deep-big-room,electro-house,sky-room"
3252,3PtCud9dIdOv4exrzdZZ1C,https://open.spotify.com/artist/3PtCud9dIdOv4exrzdZZ1C,MAKJ,60,"electro-house,melbourne-bounce,progressive-electro-house"
3253,0CbeG1224FS58EUx4tPevZ,https://open.spotify.com/artist/0CbeG1224FS58EUx4tPevZ,Timmy Trumpet,76,"australian-dance,big-room,dance-pop,edm,melbourne-bounce,melbourne-bounce-international,pop-dance"
3254,4YJR4xviDKHoelt9WKHlBa,https://open.spotify.com/artist/4YJR4xviDKHoelt9WKHlBa,Andrew W.K.,57,
3255,7sfl4Xt5KmfyDs2T3SVSMK,https://open.spotify.com/artist/7sfl4Xt5KmfyDs2T3SVSMK,Lil Jon,76,"atl-hip-hop,crunk,dance-pop,dirty-south-rap,old-school-atlanta-hip-hop,pop-rap,southern-hip-hop"
3256,57ZjZU8vSOeP0Q2hbwh8wn,https://open.spotify.com/artist/57ZjZU8vSOeP0Q2hbwh8wn,Jukka Poika,50,"finnish-dance-pop,finnish-hip-hop,finnish-pop,finnish-reggae,iskelma,suomi-rock"
3257,3QhMkujlcwd5TqLp4p3KUR,https://open.spotify.com/artist/3QhMkujlcwd5TqLp4p3KUR,Timo Pieni Huijaus,40,"finnish-dance-pop,finnish-hip-hop,suomirap"
3258,4tIdn5S7BCgSdvnqR36W1N,https://open.spotify.com/artist/4tIdn5S7BCgSdvnqR36W1N,Anders Nilsen,45,
3259,2vVNxGBvKRQMWwI5c8KmYh,https://open.spotify.com/artist/2vVNxGBvKRQMWwI5c8KmYh,Tujamo,68,"dance-pop,edm,electro-house,house,pop-dance,progressive-electro-house,tropical-house"
3260,5SbkVQYYzlw1kte75QIabH,https://open.spotify.com/artist/5SbkVQYYzlw1kte75QIabH,Gnarls Barkley,66,"atl-hip-hop,neo-soul"
3261,7knmbOGe07k85GmK50vACB,https://open.spotify.com/artist/7knmbOGe07k85GmK50vACB,Indochine,63,"chanson,francoton,french-pop,french-rock,french-synthpop"
3262,0q8J3Yj810t5cpAYEJ7gxt,https://open.spotify.com/artist/0q8J3Yj810t5cpAYEJ7gxt,Duck Sauce,59,"disco-house,edm,electro-house,filter-house,vocal-house"
3263,2BTZIqw0ntH9MvilQ3ewNY,https://open.spotify.com/artist/2BTZIqw0ntH9MvilQ3ewNY,Cyndi Lauper,74,"mellow-gold,new-wave-pop,permanent-wave,soft-rock"
3264,6oBm8HB0yfrIc9IHbxs6in,https://open.spotify.com/artist/6oBm8HB0yfrIc9IHbxs6in,Lykke Li,73,"art-pop,electropop,pop,swedish-electropop,swedish-indie-pop,swedish-pop"
3265,4WUGQykLBGFfsl0Qjl6TDM,https://open.spotify.com/artist/4WUGQykLBGFfsl0Qjl6TDM,The Magician,66,"belgian-edm,deep-groove-house,deep-house,edm,electro-house,house,pop-dance,tropical-house"
3266,3yDIp0kaq9EFKe07X1X2rz,https://open.spotify.com/artist/3yDIp0kaq9EFKe07X1X2rz,Nile Rodgers,71,disco
3267,0ZrpamOxcZybMHGg1AYtHP,https://open.spotify.com/artist/0ZrpamOxcZybMHGg1AYtHP,Robin Thicke,69,"contemporary-r-b,dance-pop,hip-pop,neo-soul,r-b,urban-contemporary"
3268,4OBJLual30L7gRl5UkeRcT,https://open.spotify.com/artist/4OBJLual30L7gRl5UkeRcT,T.I.,78,"atl-hip-hop,dance-pop,dirty-south-rap,gangster-rap,hip-hop,pop-rap,rap,southern-hip-hop,trap"
3269,01e2lCvLZ4fLUIRy68nptH,https://open.spotify.com/artist/01e2lCvLZ4fLUIRy68nptH,Wankelmut,60,"deep-euro-house,tropical-house"
3270,1A96iePIMNFBjLrjXEl718,https://open.spotify.com/artist/1A96iePIMNFBjLrjXEl718,Emma Louise,59,"australian-indie,brisbane-indie"
3271,4SoF1XBWjLKLBGe6j1hhBo,https://open.spotify.com/artist/4SoF1XBWjLKLBGe6j1hhBo,Trouze,29,singaporean-pop
3272,1lOH9oyfmlRcBOjndOQWQT,https://open.spotify.com/artist/1lOH9oyfmlRcBOjndOQWQT,El Jova,18,
3273,2cQr2KbzdRtIFlfbHGnNsL,https://open.spotify.com/artist/2cQr2KbzdRtIFlfbHGnNsL,Ziv Zaifman,60,show-tunes
3274,2LAqcqAQ8KPTsl1HBgBrqM,https://open.spotify.com/artist/2LAqcqAQ8KPTsl1HBgBrqM,Michelle Williams,63,hollywood
3275,2MoxYOhy9ooC8KRcdgIFif,https://open.spotify.com/artist/2MoxYOhy9ooC8KRcdgIFif,Leroy Styles,29,dutch-edm
3276,2zJ8chFLjiBHRNchfevMRI,https://open.spotify.com/artist/2zJ8chFLjiBHRNchfevMRI,SNBRN,59,"bass-house,edm,electro-house,house,pop-dance,pop-edm,progressive-house,tropical-house"
3277,1Oa0bMld0A3u5OTYfMzp5h,https://open.spotify.com/artist/1Oa0bMld0A3u5OTYfMzp5h,Nate Dogg,79,"g-funk,gangster-rap,hip-hop,pop-rap,rap,west-coast-rap"
3278,2OIWxN9xUhgUHkeUCWCaNs,https://open.spotify.com/artist/2OIWxN9xUhgUHkeUCWCaNs,Veronica Maggio,66,"classic-swedish-pop,swedish-pop"
3279,7DXjp1eSv6Xf759gmCiApa,https://open.spotify.com/artist/7DXjp1eSv6Xf759gmCiApa,Panetoz,44,"europop,swedish-eurodance,swedish-pop"
3280,5bYfbDXaMVCxEt7hOAvEWc,https://open.spotify.com/artist/5bYfbDXaMVCxEt7hOAvEWc,Dave Dobbyn,54,"kiwi-rock,nz-singer-songwriter,pacific-islands-pop"
3281,69MEO1AADKg1IZrq2XLzo5,https://open.spotify.com/artist/69MEO1AADKg1IZrq2XLzo5,UB40,72,"reggae,reggae-fusion,uk-reggae"
3282,3IYUhFvPQItj6xySrBmZkd,https://open.spotify.com/artist/3IYUhFvPQItj6xySrBmZkd,Creedence Clearwater Revival,80,"album-rock,classic-rock,country-rock,rock,southern-rock,swamp-rock"
3283,4MVyzYMgTwdP7Z49wAZHx0,https://open.spotify.com/artist/4MVyzYMgTwdP7Z49wAZHx0,Lynyrd Skynyrd,75,"album-rock,blues-rock,classic-rock,country-rock,hard-rock,mellow-gold,rock,southern-rock"
3284,0Cd6nHYwecCNM1sVEXKlYr,https://open.spotify.com/artist/0Cd6nHYwecCNM1sVEXKlYr,Krewella,64,"dance-pop,edm,electra,electro-house,electropop,pop-dance"
3285,3HmvAXONzbbfk15Lu0VRw0,https://open.spotify.com/artist/3HmvAXONzbbfk15Lu0VRw0,Sławomir,44,disco-polo
3286,6DIS6PRrLS3wbnZsf7vYic,https://open.spotify.com/artist/6DIS6PRrLS3wbnZsf7vYic,WALK THE MOON,73,"dance-pop,dance-rock,indie-poptimism,modern-alternative-rock,modern-rock,pop-rock,rock"
3287,2qdqYad94Al0HLIgmUGQM5,https://open.spotify.com/artist/2qdqYad94Al0HLIgmUGQM5,DyCy,55,
3288,0D2VCZf17n5XVzgFAnO9cA,https://open.spotify.com/artist/0D2VCZf17n5XVzgFAnO9cA,Adrian Delgado,55,
3289,6mPZJXtFVaakznkRxdgWtC,https://open.spotify.com/artist/6mPZJXtFVaakznkRxdgWtC,Throttle,60,
3290,32r72WOqqRO1DtSznId7Lr,https://open.spotify.com/artist/32r72WOqqRO1DtSznId7Lr,James Brown & The Famous Flames,61,"motown,soul"
3291,0uq5PttqEjj3IH1bzwcrXF,https://open.spotify.com/artist/0uq5PttqEjj3IH1bzwcrXF,Spice Girls,73,"dance-pop,europop,girl-group,pop"
3292,3sgFRtyBnxXD5ESfmbK4dl,https://open.spotify.com/artist/3sgFRtyBnxXD5ESfmbK4dl,LMFAO,71,"dance-pop,pop-rap"
3293,2jLE4BoXHriQ96JagEtiDP,https://open.spotify.com/artist/2jLE4BoXHriQ96JagEtiDP,Lauren Bennett,65,
3294,53sIBaVjXQhfH89Vu6nEGh,https://open.spotify.com/artist/53sIBaVjXQhfH89Vu6nEGh,GoonRock,66,
3295,3r17AfJCCUqC9Lf0OAc73G,https://open.spotify.com/artist/3r17AfJCCUqC9Lf0OAc73G,Fergie,73,"dance-pop,pop,post-teen-pop,urban-contemporary"
3296,3ZotbHeyVQKxQCPDJuQ4SU,https://open.spotify.com/artist/3ZotbHeyVQKxQCPDJuQ4SU,Q-Tip,66,"alternative-hip-hop,east-coast-hip-hop,hardcore-hip-hop,hip-hop,neo-soul,queens-hip-hop"
3297,46lnlnlU0dXTDpoAUmH6Qx,https://open.spotify.com/artist/46lnlnlU0dXTDpoAUmH6Qx,Lou Bega,64,latin-pop
3298,4GLJPBj5Cdr9AgLKvLWM4n,https://open.spotify.com/artist/4GLJPBj5Cdr9AgLKvLWM4n,Dragonette,61,"canadian-electropop,canadian-pop,dance-rock,electropop,metropopolis,neo-synthpop"
3299,3WrFJ7ztbogyGnTHbHJFl2,https://open.spotify.com/artist/3WrFJ7ztbogyGnTHbHJFl2,The Beatles,90,"beatlesque,british-invasion,classic-rock,merseybeat,psychedelic-rock,rock"
3300,0dCKce6tJJdHvlWnDMwzPW,https://open.spotify.com/artist/0dCKce6tJJdHvlWnDMwzPW,Village People,65,disco
3301,1LKo6ZA3RNvKtLa6zDu32S,https://open.spotify.com/artist/1LKo6ZA3RNvKtLa6zDu32S,Kranium,63,"basshall,dancehall"
3302,7vb7VLDqpLTlAy1ctTMR5d,https://open.spotify.com/artist/7vb7VLDqpLTlAy1ctTMR5d,Alex Gaudino,61,"disco-house,electro-house,vocal-house"
3303,2sd9Q3r0Jhqpe3w9WVuG43,https://open.spotify.com/artist/2sd9Q3r0Jhqpe3w9WVuG43,Crystal Waters,65,"disco-house,diva-house,hip-house,vocal-house"
3304,6VX2R9L0O0d6qPvqGuIH7b,https://open.spotify.com/artist/6VX2R9L0O0d6qPvqGuIH7b,September,58,"dance-pop,electropop,eurodance,europop,swedish-electropop,swedish-pop"
3305,0pCNk4D3E2xtszsm6hMsWr,https://open.spotify.com/artist/0pCNk4D3E2xtszsm6hMsWr,K.Flay,75,"electropop,escape-room,hip-pop,indie-poptimism,modern-rock,pop,rock"
3306,64rxQRJsLgZwHHyWKB8fiF,https://open.spotify.com/artist/64rxQRJsLgZwHHyWKB8fiF,Eiffel 65,66,"bubblegum-dance,eurodance,europop,italian-adult-pop,italo-dance"
3307,1TlTz1l8LzQ7AiXjBO77Ep,https://open.spotify.com/artist/1TlTz1l8LzQ7AiXjBO77Ep,Contiez,48,"melbourne-bounce,melbourne-bounce-international,progressive-electro-house"
3308,2vz513fFOvrrkuISQd1CYG,https://open.spotify.com/artist/2vz513fFOvrrkuISQd1CYG,Treyy G,50,"melbourne-bounce,melbourne-bounce-international"
3309,488v7rQzthLNK22r0UvMie,https://open.spotify.com/artist/488v7rQzthLNK22r0UvMie,La Bouche,62,"bubblegum-dance,diva-house,eurodance,europop,german-techno,hip-house"
3310,1eQzZsJAtBVhN9WP62oXM2,https://open.spotify.com/artist/1eQzZsJAtBVhN9WP62oXM2,Xir,57,"turkish-hip-hop,turkish-trap,turkish-trap-pop"
3311,5DdhWWd83hbrWLXIVx129X,https://open.spotify.com/artist/5DdhWWd83hbrWLXIVx129X,Kumachan,46,taiwan-hip-hop
3312,7d3WFRME3vBY2cgoP38RDo,https://open.spotify.com/artist/7d3WFRME3vBY2cgoP38RDo,Lil Skies,77,"melodic-rap,rap,trap"
3313,04ei5kNgmDuNAydFhhIHnD,https://open.spotify.com/artist/04ei5kNgmDuNAydFhhIHnD,Landon Cube,66,"emo-rap,sad-rap,underground-hip-hop,vapor-trap"
3314,2Rimf9z3oYDBeszSXFACRR,https://open.spotify.com/artist/2Rimf9z3oYDBeszSXFACRR,Daniel Everidge,56,show-tunes
3315,6Y20PijIkUoCtuvtkz37dO,https://open.spotify.com/artist/6Y20PijIkUoCtuvtkz37dO,Austyn Johnson,51,show-tunes
3316,0nFUCMGlkx1lMZnHL6ArVJ,https://open.spotify.com/artist/0nFUCMGlkx1lMZnHL6ArVJ,Cameron Seely,51,movie-tunes
3317,7JMwO9tyFPMsb2KnsJqZlp,https://open.spotify.com/artist/7JMwO9tyFPMsb2KnsJqZlp,B Young,66,"afroswing,london-rap,uk-hip-hop"
3318,3v6Ji4uoWtKRkhuDUaxi9n,https://open.spotify.com/artist/3v6Ji4uoWtKRkhuDUaxi9n,Dynoro,73,"edm,electro-house,house,pop-dance,tropical-house"
3319,5sWHDYs0csV6RS48xBl0tH,https://open.spotify.com/artist/5sWHDYs0csV6RS48xBl0tH,Two Feet,76,"indie-poptimism,modern-rock,pop"
3320,2OC53Inn0G9QwWM7CM0G5Z,https://open.spotify.com/artist/2OC53Inn0G9QwWM7CM0G5Z,Touch Sensitive,51,"aussietronica,nu-disco"
3321,22HVxZPA6UhBp8wahxDA6I,https://open.spotify.com/artist/22HVxZPA6UhBp8wahxDA6I,France Gall,61,"chanson,french-pop,ye-ye"
3322,3QVolfxko2UyCOtexhVTli,https://open.spotify.com/artist/3QVolfxko2UyCOtexhVTli,Angèle,79,"belgian-pop,variete-francaise"
3323,7dUNKhz7HdxExteqcREGLi,https://open.spotify.com/artist/7dUNKhz7HdxExteqcREGLi,Mc Denny,40,
3324,68abRTdO4meYReMWHvBYb0,https://open.spotify.com/artist/68abRTdO4meYReMWHvBYb0,Chris Lane,66,"contemporary-country,country,country-road,modern-country-rock"
3325,7hNo3SUYbUHGAdWmXyUPC6,https://open.spotify.com/artist/7hNo3SUYbUHGAdWmXyUPC6,Lary Overr,0,
3326,7iZ5x5fwRwROoX3iRWpVgN,https://open.spotify.com/artist/7iZ5x5fwRwROoX3iRWpVgN,Fard,57,"deep-german-hip-hop,german-hip-hop"
3327,3pVuaUisHmRfVy53qWwmql,https://open.spotify.com/artist/3pVuaUisHmRfVy53qWwmql,Daniel Schulz,52,scandipop
3328,7eLcDZDYHXZCebtQmVFL25,https://open.spotify.com/artist/7eLcDZDYHXZCebtQmVFL25,Aitana,82,"latin-pop,latin-talent-show,spanish-pop"
3329,0u24i6ZS1dxwPzDPuM0qqT,https://open.spotify.com/artist/0u24i6ZS1dxwPzDPuM0qqT,WIL,41,"finnish-dance-pop,finnish-hip-hop,finnish-pop"
3330,4vtz0m60CCrcsQmqDunDIR,https://open.spotify.com/artist/4vtz0m60CCrcsQmqDunDIR,Moha La Squale,61,"french-hip-hop,pop-urbaine,rap-francais"
3331,1Yfe3ONJlioHys7jwHdfVm,https://open.spotify.com/artist/1Yfe3ONJlioHys7jwHdfVm,Lomepal,71,"french-hip-hop,rap-conscient"
3332,7rTPCNINGzMp3Hc8Xqht5Z,https://open.spotify.com/artist/7rTPCNINGzMp3Hc8Xqht5Z,13 Block,57,"french-hip-hop,pop-urbaine,rap-francais"
3333,7rFugkk9ZvVB1zXHg8h0rj,https://open.spotify.com/artist/7rFugkk9ZvVB1zXHg8h0rj,Eddy de Pretto,63,"french-indie-pop,french-pop,pop-quebecois"
3334,2WBJQGf1bT1kxuoqziH5g4,https://open.spotify.com/artist/2WBJQGf1bT1kxuoqziH5g4,Purple Disco Machine,76,"deep-house,house,tropical-house"
3335,0QvtEuDIDAsKpfuOe2a237,https://open.spotify.com/artist/0QvtEuDIDAsKpfuOe2a237,Joe Killington,53,
3336,6t8VAB5OTHKxi4p1I5aqn0,https://open.spotify.com/artist/6t8VAB5OTHKxi4p1I5aqn0,Duane Harden,55,
3337,2ucLbGGYp28RA7UNj9g7XP,https://open.spotify.com/artist/2ucLbGGYp28RA7UNj9g7XP,Prynce,0,
3338,09ytTmxyx0kXHPm6sd9b6p,https://open.spotify.com/artist/09ytTmxyx0kXHPm6sd9b6p,Hermit G,19,
3339,3Q83osBFALk7XYgK5r0N01,https://open.spotify.com/artist/3Q83osBFALk7XYgK5r0N01,Dark Wayne,12,
3340,5l8m4JBbc0cLCscjBXAS1b,https://open.spotify.com/artist/5l8m4JBbc0cLCscjBXAS1b,Movimiento Ciudadano,0,
3341,65Tmt9uAPTYGl1ZhsOeEJ6,https://open.spotify.com/artist/65Tmt9uAPTYGl1ZhsOeEJ6,HAEVN,58,dutch-pop
3342,5zeCSgiRyezbfLiGOpKAsR,https://open.spotify.com/artist/5zeCSgiRyezbfLiGOpKAsR,Tyrone Wells,53,"acoustic-pop,indiecoustica,neo-mellow,pop-rock,viral-pop"
3343,0Kwf0zcciIFGLCKiqNcO6Q,https://open.spotify.com/artist/0Kwf0zcciIFGLCKiqNcO6Q,SRNO,66,"dutch-hip-hop,dutch-rap-pop"
